time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2018-04-25T23:01:25Z,161,0,0,0,0,0,11997172,1467,8851283,0,0,0,0,0,0,41470,0,0,0,0,0,0,0,462,9,0,-125,1,6,22842,0,0,0,0,0, ,0,0,0,0,0,0,41188,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,163,106737112,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,40941,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T23:02:25Z,161,0,0,0,0,0,12037660,1467,8891771,0,0,0,0,0,0,38267,0,0,0,0,0,0,0,464,9,0,-128,1,6,22186,0,0,0,0,0, ,0,0,0,0,0,0,38005,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,151,105110464,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,37776,0,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T23:03:25Z,161,0,0,0,0,0,12061924,1467,8916035,0,0,0,0,0,0,40244,0,0,0,0,0,0,0,465,9,0,-131,1,6,23160,0,0,0,0,0, ,0,0,0,0,0,0,40008,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,115,85554776,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,39804,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T23:04:25Z,161,0,0,0,0,0,12094084,1467,8948195,0,0,0,0,0,0,31957,0,0,0,0,0,0,0,465,9,0,-133,1,6,18568,0,0,0,0,0, ,0,0,0,0,0,0,31698,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,77,96848232,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,31469,0,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T23:05:25Z,161,0,0,0,0,0,12142956,1467,8997067,0,0,0,0,0,0,35089,0,0,0,0,0,0,0,468,9,0,-133,1,6,12789,0,0,0,0,0, ,0,0,0,0,0,0,34849,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,147,116233440,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,34638,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T23:06:25Z,161,0,0,0,0,0,12165300,1467,9019411,0,0,0,0,0,0,92101,0,0,0,0,0,0,0,470,9,0,-134,1,6,16296,0,0,0,0,0, ,0,0,0,0,0,0,91960,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,183,93404912,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,91836,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T23:07:25Z,161,0,0,0,0,0,12224996,1467,9079107,0,0,0,0,0,0,109781,0,0,0,0,0,0,0,474,9,0,-135,1,6,14753,0,0,0,0,0, ,0,0,0,0,0,0,109507,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,180,112749176,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,109261,0,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T23:08:25Z,161,0,0,0,0,0,12269116,1467,9123227,0,0,0,0,0,0,38395,0,0,0,0,0,0,0,476,9,0,-135,1,6,14096,0,0,0,0,0, ,0,0,0,0,0,0,38160,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,164,111119568,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,37948,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T23:09:25Z,161,0,0,0,0,0,12569796,1467,9423907,0,0,0,0,0,0,25022,0,0,0,0,0,0,0,487,9,0,-135,1,6,9603,0,0,0,0,0, ,0,0,0,0,0,0,24209,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,80,119858896,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,23425,0,1556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T23:10:25Z,161,0,0,0,0,0,12658916,1467,9513027,0,0,0,0,0,0,21602,0,0,0,0,0,0,0,490,9,0,-135,1,6,8856,0,0,0,0,0, ,0,0,0,0,0,0,21252,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,47,126764984,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,20935,0,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T23:11:25Z,161,0,0,0,0,0,12708468,1467,9562579,0,0,0,0,0,0,11832,0,0,0,0,0,0,0,494,9,0,-133,1,6,6415,0,0,0,0,0, ,0,0,0,0,0,0,11583,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,24,111649688,-1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,11363,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T23:12:25Z,161,0,0,0,0,0,12783948,1467,9638059,0,0,0,0,0,0,11675,0,0,0,0,0,0,0,499,9,0,-132,1,6,5931,0,0,0,0,0, ,0,0,0,0,0,0,11369,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,47,101296104,-1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,11096,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T23:13:25Z,161,0,0,0,0,0,12849852,1467,9703963,0,0,0,0,0,0,8225,0,0,0,0,0,0,0,503,9,0,-131,1,6,3431,0,0,0,0,0, ,0,0,0,0,0,0,7933,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,119591080,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,7678,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T23:14:25Z,161,0,0,0,0,0,12937988,1467,9792099,0,0,0,0,0,0,5162,0,0,0,0,0,0,0,510,9,0,-130,1,6,2862,0,0,0,0,0, ,0,0,0,0,0,0,4827,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,48,100902912,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,4525,0,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T23:15:25Z,161,0,0,0,0,0,13016860,1467,9870971,0,0,0,0,0,0,4153,0,0,0,0,0,0,0,515,10,0,-128,1,5,1958,0,0,0,0,0, ,0,0,0,0,0,0,3841,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,111637512,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,3564,0,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T23:16:25Z,161,0,0,0,0,0,13088660,1467,9942771,0,0,0,0,0,0,3129,0,0,0,0,0,0,0,521,10,0,-126,1,5,1838,0,0,0,0,0, ,0,0,0,0,0,0,2825,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,97053952,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,2554,0,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T23:17:25Z,161,0,0,0,0,0,13184316,1467,10038427,0,0,0,0,0,0,5327,0,0,0,0,0,0,0,526,10,0,-124,1,5,2670,0,0,0,0,0, ,0,0,0,0,0,0,4999,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,107764952,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,4706,0,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T23:18:25Z,161,0,0,0,0,0,13261788,1467,10115899,0,0,0,0,0,0,4990,0,0,0,0,0,0,0,534,10,0,-122,1,5,2723,0,0,0,0,0, ,0,0,0,0,0,0,4665,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,34,111872576,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,4381,0,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T23:19:25Z,161,0,0,0,0,0,13334052,1467,10188163,0,0,0,0,0,0,3989,0,0,0,0,0,0,0,538,10,0,-120,1,5,2289,0,0,0,0,0, ,0,0,0,0,0,0,3676,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,123106056,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,3399,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T23:20:25Z,161,0,0,0,0,0,13395108,1467,10249219,0,0,0,0,0,0,5925,0,0,0,0,0,0,0,541,10,0,-119,1,5,3433,0,0,0,0,0, ,0,0,0,0,0,0,5619,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,126928168,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,5350,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T23:21:25Z,161,0,0,0,0,0,13486796,1467,10340907,0,0,0,0,0,0,2314,0,0,0,0,0,0,0,548,10,0,-117,1,5,1295,0,0,0,0,0, ,0,0,0,0,0,0,1989,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,122486128,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,1697,0,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T23:22:25Z,161,0,0,0,0,0,13620404,1467,10474515,0,0,0,0,0,0,6226,0,0,0,0,0,0,0,554,10,0,-115,1,5,2635,0,0,0,0,0, ,0,0,0,0,0,0,5804,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,101428000,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,5418,0,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T23:23:25Z,161,0,0,0,0,0,13690684,1467,10544795,0,0,0,0,0,0,3108,0,0,0,0,0,0,0,558,10,0,-113,1,5,1733,0,0,0,0,0, ,0,0,0,0,0,0,2775,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,120967264,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,2487,0,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T23:24:25Z,161,0,0,0,0,0,13777236,1467,10631347,0,0,0,0,0,0,3769,0,0,0,0,0,0,0,565,10,0,-111,1,5,2071,0,0,0,0,0, ,0,0,0,0,0,0,3443,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,125567776,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,3150,0,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T23:25:25Z,161,0,0,0,0,0,13868188,1467,10722299,0,0,0,0,0,0,2936,0,0,0,0,0,0,0,569,10,0,-109,1,5,1376,0,0,0,0,0, ,0,0,0,0,0,0,2599,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40,104760672,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,2298,0,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T23:26:25Z,161,0,0,0,0,0,13932940,1467,10787051,0,0,0,0,0,0,3816,0,0,0,0,0,0,0,573,11,0,-107,1,5,2068,0,0,0,0,0, ,0,0,0,0,0,0,3509,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,110353328,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,3240,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T23:27:25Z,161,0,0,0,0,0,14035348,1467,10889459,0,0,0,0,0,0,2653,0,0,0,0,0,0,0,581,11,0,-105,1,5,1404,0,0,0,0,0, ,0,0,0,0,0,0,2330,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,114428776,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,2039,0,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T23:28:25Z,161,0,0,0,0,0,14092956,1467,10947067,0,0,0,0,0,0,17900,0,0,0,0,0,0,0,581,11,0,-106,1,5,10449,0,0,0,0,0, ,0,0,0,0,0,0,17610,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,58,107617776,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,17359,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T23:29:25Z,161,0,0,0,0,0,14119636,1467,10973747,0,0,0,0,0,0,56080,0,0,0,0,0,0,0,582,11,0,-109,1,5,23056,0,0,0,0,0, ,0,0,0,0,0,0,55839,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,204,101024104,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,55632,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T23:30:25Z,161,0,0,0,0,0,14154604,1467,11008715,0,0,0,0,0,0,42157,0,0,0,0,0,0,0,583,11,0,-112,1,5,22387,0,0,0,0,0, ,0,0,0,0,0,0,41884,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,309,128653728,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,41644,0,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
